NbProcess	Error	Estimation	Ntot	Time	Total
1-------------------
1	9.570100994780339E-5	3.141292	10000000	340	7853230
1	4.4355339973133905E-5	3.141732	10000000	346	7854330
1	7.835083581748012E-5	3.1418388	10000000	360	7854597
1	1.3224298488169315E-4	3.1411772	10000000	363	7852943
1	2.1767735833340553E-4	3.1409088	10000000	340	7852272
1	4.2097625114395896E-5	3.1414604	10000000	339	7853651
1	1.2192974456939517E-4	3.1412096	10000000	340	7853024
1	4.163027273121482E-4	3.1402848	10000000	343	7850712
1	2.839790222922555E-4	3.1424848	10000000	337	7856212
2-------------------
2	1.5945619481710983E-4	3.1420936	10000000	313	7855234
2	1.3233619251424848E-4	3.1420084	10000000	220	7855021
2	1.3300692860855623E-4	3.1411748	10000000	180	7852937
2	3.8277906480221926E-5	3.1414724	10000000	181	7853681
2	9.366382667616855E-5	3.1412984	10000000	176	7853246
2	4.6019537528358036E-4	3.1430384	10000000	181	7857596
2	2.740477538433184E-4	3.1424536	10000000	183	7856134
2	1.9857876516239434E-4	3.1409688	10000000	183	7852422
2	6.922097357833208E-6	3.1416144	10000000	184	7854036
2	9.439365408118043E-5	3.1418892	10000000	179	7854723
3-------------------
3	1.3214299809600772E-4	3.1411775141177514	9999999	256	7852943
3	4.810917974002406E-5	3.1414415141441516	9999999	139	7853603
3	6.860833846032841E-5	3.141377114137711	9999999	122	7853442
3	2.496630198269168E-4	3.140808314080832	9999999	123	7852020
3	2.5288467873475675E-4	3.1423871142387116	9999999	124	7855967
3	1.844269538122183E-5	3.141534714153471	9999999	122	7853836
3	4.670861610076002E-5	3.1414459141445916	9999999	122	7853614
3	2.3662978036609113E-5	3.1415183141518312	9999999	121	7853795
3	5.591450146718363E-5	3.1417683141768316	9999999	123	7854420
3	4.747255990409776E-5	3.1414435141443513	9999999	122	7853608
4-------------------
4	1.159455187090385E-4	3.1412284	10000000	228	7853071
4	1.6483791722686112E-4	3.1410748	10000000	122	7852687
4	4.7283790925896955E-5	3.1417412	10000000	99	7854353
4	9.251791108594463E-5	3.141302	10000000	94	7853255
4	4.315816018489854E-4	3.1402368	10000000	99	7850592
4	4.0824385569765474E-5	3.1414644	10000000	106	7853661
4	1.1174382821150368E-4	3.1412416	10000000	91	7853104
4	6.867421527749735E-5	3.1418084	10000000	93	7854521
4	3.6970550613598966E-5	3.1417088	10000000	91	7854272
4	2.3168299332547099E-4	3.1408648	10000000	92	7852162
5-------------------
5	2.095286252471489E-4	3.1409344	10000000	272	7852336
5	8.054945936551402E-5	3.1413396	10000000	109	7853349
5	2.990032489201384E-4	3.142532	10000000	80	7856330
5	4.48987521128938E-5	3.1414516	10000000	78	7853629
5	1.486677750087543E-4	3.1411256	10000000	80	7852814
5	6.794438787248547E-5	3.1413792000000003	10000000	78	7853448
5	2.7723085270517714E-4	3.1424636	10000000	75	7856159
5	2.8563423370038814E-4	3.14249	10000000	75	7856225
5	2.1564352122355232E-5	3.1416604	10000000	74	7854151
5	3.507308907583101E-4	3.1404908	10000000	77	7851227
6-------------------
6	1.601109067704467E-4	3.1420956568382628	9999996	189	7855236
6	8.333453151231182E-5	3.1418544567417825	9999996	100	7854633
6	1.9741684035351397E-4	3.1422128568851426	9999996	73	7855529
6	5.201088623117014E-5	3.1414292565717026	9999996	64	7853570
6	6.971086293425687E-5	3.141811656724663	9999996	66	7854526
6	1.4075571799710654E-4	3.1411504564601826	9999996	63	7852873
6	1.9359712019154289E-4	3.142200856880343	9999996	66	7855499
6	7.20026950315526E-5	3.141818856727543	9999996	73	7854544
6	2.811960359088314E-4	3.142476056990423	9999996	71	7856187
6	2.3828784608796155E-4	3.142341256936503	9999996	69	7855850
7-------------------
7	1.530080711324174E-4	3.1420733426220027	9999997	203	7855181
7	2.937647424917428E-5	3.1416849425054827	9999997	94	7854210
7	2.7849294002864035E-4	3.1407177422153225	9999997	62	7851792
7	9.400047464878116E-5	3.1412973423892026	9999997	55	7853241
7	1.6472187845819453E-4	3.142110142633043	9999997	58	7855273
7	2.1292108380314224E-4	3.140923742277123	9999997	55	7852307
7	8.412579109761415E-5	3.141856942557083	9999997	53	7854640
7	5.001003771870088E-6	3.141576942473083	9999997	55	7853940
7	5.216746893729737E-5	3.141756542526963	9999997	64	7854389
7	1.8134473362082764E-4	3.1410229423068827	9999997	62	7852555
8-------------------
8	1.2383960388648215E-4	3.1412036	10000000	201	7853009
8	8.446638650625857E-7	3.14159	10000000	85	7853975
8	7.6822948363754E-5	3.141834	10000000	53	7854585
8	1.2851647388007452E-4	3.1419964	10000000	54	7854991
8	1.4688858580729002E-5	3.1416388	10000000	51	7854097
8	1.3924914853865938E-5	3.1416364	10000000	49	7854091
8	7.42764692743518E-5	3.141826	10000000	49	7854565
8	7.634776886783782E-5	3.1413528	10000000	50	7853382
8	2.7328381011645534E-4	3.1424512	10000000	50	7856128
8	1.8415369582347655E-5	3.1415348	10000000	50	7853837
9-------------------
9	1.558638157237279E-4	3.1420823142082313	9999999	184	7855205
9	1.3905705205255947E-4	3.1420295142029513	9999999	81	7855073
9	7.272126513835208E-5	3.1418211141821115	9999999	51	7854552
9	2.438435240751384E-6	3.1416003141600317	9999999	50	7854000
9	2.5284611900711377E-4	3.1407983140798317	9999999	48	7851995
9	4.878435930359336E-5	3.1417459141745914	9999999	45	7854364
9	1.2556071152871665E-4	3.1419871141987112	9999999	46	7854967
9	3.838998879874064E-6	3.1416047141604713	9999999	46	7854011
9	2.1312104123892312E-4	3.1409231140923115	9999999	49	7852307
9	7.230073350932294E-5	3.141365514136551	9999999	47	7853413
10-------------------
10	2.2837591667127007E-5	3.1416644000000002	10000000	189	7854161
10	1.6289394158792295E-4	3.1421044	10000000	79	7855261
10	2.5533113253566807E-4	3.1423948	10000000	47	7855987
10	7.542238486471708E-5	3.1418296000000003	10000000	46	7854574
10	1.5054351800399012E-4	3.1420656	10000000	46	7855164
10	2.0685482220319883E-4	3.1409428	10000000	45	7852357
10	5.77243551927428E-5	3.141774	10000000	45	7854435
10	2.3890299624795613E-5	3.1415176	10000000	46	7853794
10	1.2778999263642018E-5	3.1416328	10000000	43	7854082
10	2.570204602657932E-4	3.1407852	10000000	47	7851963
11-------------------
11	5.905036174550677E-5	3.1414071414071416	9999990	197	7853510
11	4.4566229850007523E-4	3.142992742992743	9999990	63	7857474
11	2.4512686966885936E-4	3.1423627423627423	9999990	42	7855899
11	5.2556833573962314E-5	3.141427541427541	9999990	42	7853561
11	1.7529724842685985E-4	3.141041941041941	9999990	41	7852597
11	5.061412373539924E-4	3.1431827431827433	9999990	41	7857949
11	2.8370606645352275E-4	3.1424839424839424	9999990	41	7856202
11	2.7180890242933266E-4	3.140738740738741	9999990	42	7851839
11	2.2539163699026183E-4	3.1423007423007423	9999990	42	7855744
