NbProcess	Error	Estimation	Ntot	Time	Total
1-------------------
1	3.799314312314895E-7	3.14159146	1000000000	33681	785397865
1	5.0298022485599025E-6	3.141576852	1000000000	33568	785394213
1	3.4764500039524726E-6	3.141581732	1000000000	34383	785395433
1	1.5413070735816804E-5	3.141544232	1000000000	34387	785386058
1	9.342264586605077E-6	3.141563304	1000000000	34379	785390826
1	5.642230469643895E-6	3.141574928	1000000000	34443	785393732
1	3.7682830055232826E-6	3.141604492	1000000000	34320	785401123
1	1.5200700877796522E-5	3.141640408	1000000000	34438	785410102
1	1.7747179967198714E-5	3.141648408	1000000000	34746	785412102
2-------------------
2	8.635616639189596E-6	3.141565524	1000000000	23441	785391381
2	4.879559982289555E-6	3.141577324	1000000000	27102	785394331
2	1.252100519304739E-6	3.14158872	1000000000	28644	785397180
2	1.4544982512143641E-5	3.141638348	1000000000	29076	785409587
2	1.1489207604832737E-5	3.141628748	1000000000	28489	785407187
2	3.8667778926791754E-5	3.141714132	1000000000	28792	785428533
2	1.0056551971214268E-5	3.14156106	1000000000	28857	785390265
2	1.4581906459027544E-5	3.141638464	1000000000	29153	785409616
2	7.77443314995033E-7	3.141595096	1000000000	21620	785398774
2	4.752497173615609E-6	3.141607584	1000000000	17454	785401896
3-------------------
3	5.37611131631742E-6	3.1416095431416093	999999999	11741	785402385
3	2.3043583256762535E-5	3.141665047141665	999999999	11626	785416261
3	1.3428078205282534E-5	3.1416348391416347	999999999	11949	785408709
3	1.995244297232273E-5	3.14152997114153	999999999	11934	785382492
3	1.9933344379126416E-5	3.14153003114153	999999999	11917	785382507
3	7.35883062285729E-6	3.1415695351415693	999999999	11916	785392383
3	3.9694669513967315E-6	3.14158018314158	999999999	11928	785395045
3	4.176719664041228E-6	3.1416057751416058	999999999	11911	785401443
3	4.9190183192559605E-6	3.1416081071416078	999999999	11922	785402026
3	6.412187780512926E-7	3.1415906391415906	999999999	11915	785397659
4-------------------
4	9.599720120450793E-6	3.141622812	1000000000	9077	785405703
4	7.487154569948226E-6	3.141569132	1000000000	8778	785392283
4	1.5257996657244107E-5	3.141640588	1000000000	8969	785410147
4	6.4812953295007765E-6	3.141572292	1000000000	8985	785393073
4	1.4352723340954489E-5	3.141637744	1000000000	8983	785409436
4	5.753002310012888E-6	3.14157458	1000000000	8975	785393645
4	6.496835349903466E-6	3.141613064	1000000000	8978	785403266
4	1.2880123724124686E-6	3.1415967	1000000000	8983	785399175
4	1.0350670306069977E-5	3.141560136	1000000000	9011	785390034
4	2.450782080391451E-5	3.14151566	1000000000	9053	785378915
5-------------------
5	3.3307440443380326E-5	3.141697292	1000000000	7165	785424323
5	3.4072215120404533E-7	3.1415937240000003	1000000000	6977	785398431
5	7.082264394582166E-6	3.1415704040000003	1000000000	7184	785392601
5	1.1415359711206288E-5	3.141628516	1000000000	7176	785407129
5	1.161525831973051E-5	3.141629144	1000000000	7225	785407286
5	1.4277341061945405E-5	3.1415478	1000000000	7238	785386950
5	3.974286665999937E-6	3.141580168	1000000000	7226	785395042
5	2.603316177848183E-5	3.141510868	1000000000	7201	785377717
5	6.078413096544614E-7	3.141590744	1000000000	7214	785397686
5	2.3180631640911345E-6	3.141599936	1000000000	7199	785399984
6-------------------
6	9.247864615978063E-6	3.141563600566254	999999996	6065	785390897
6	1.8390997823291273E-5	3.1415348765661393	999999996	5873	785383716
6	4.177173197568438E-6	3.1416057765664234	999999996	6064	785401441
6	2.100113890028653E-5	3.141526676566107	999999996	6032	785381666
6	3.0694547892136922E-6	3.1416022965664094	999999996	6025	785400571
6	3.386275330176901E-5	3.1416990365667963	999999996	6024	785424756
6	5.309083157295759E-6	3.1416093325664374	999999996	6040	785402330
6	1.4951326268144173E-5	3.1416396245665585	999999996	6047	785409903
6	1.3216552292745747E-5	3.1415511325662044	999999996	6032	785387780
6	1.5204700938579308E-5	3.141640420566562	999999996	6078	785410102
7-------------------
7	1.529502574761146E-5	3.141544602849268	999999994	5271	785386146
7	3.3248294662214007E-6	3.1416030988496186	999999994	5064	785400770
7	1.487544792226216E-6	3.1415973268495843	999999994	5159	785399327
7	4.370630388430815E-6	3.1415789228494733	999999994	5201	785394726
7	5.137922588844011E-6	3.141608794849653	999999994	5187	785402194
7	3.5782041370806104E-6	3.141603894849623	999999994	5233	785400969
7	1.2229064905571499E-5	3.1415542348493255	999999994	5250	785388554
7	2.1509708002868416E-5	3.1415250788491504	999999994	5293	785381265
7	2.0095940850056473E-5	3.1416557868499346	999999994	5386	785413942
7	5.924573869175143E-7	3.1415945148495674	999999994	5314	785398624
8-------------------
8	1.655978600894626E-6	3.141597856	1000000000	4760	785399464
8	1.727709342931745E-5	3.141538376	1000000000	4541	785384594
8	1.1659821703808125E-5	3.141629284	1000000000	4635	785407321
8	4.648091530931601E-6	3.141607256	1000000000	4858	785401814
8	4.039483028515143E-6	3.141605344	1000000000	4872	785401336
8	1.2597399566398081E-6	3.141588696	1000000000	4874	785397174
8	2.9703911386035535E-5	3.141499336	1000000000	4779	785374834
8	1.9996733096995194E-5	3.141529832	1000000000	4871	785382458
8	3.784573973828236E-6	3.141580764	1000000000	5117	785395191
8	1.125747800774223E-5	3.14162802	1000000000	4924	785407005
9-------------------
9	8.099570705348504E-6	3.1416180991416183	999999999	4336	785404524
9	1.8867642879224425E-5	3.141533379141533	999999999	4102	785383344
9	7.644036281010563E-6	3.141568639141569	999999999	4267	785392159
9	1.2455323192203304E-5	3.141631783141632	999999999	4195	785407945
9	1.3215447201105626E-5	3.141634171141634	999999999	4455	785408542
9	1.2571813850121002E-6	3.1415966031415965	999999999	4376	785399150
9	6.677362132401526E-6	3.1416136311416136	999999999	4434	785403407
9	6.394702953124346E-6	3.1416127431416125	999999999	4439	785403185
9	6.883626938893448E-6	3.1416142791416144	999999999	4432	785403569
9	1.3577047232326871E-5	3.1416353071416356	999999999	4488	785408826
10-------------------
10	9.519506029139359E-6	3.14162256	1000000000	4065	785405640
10	7.91267772361052E-6	3.141617512	1000000000	3758	785404378
10	2.887885216105735E-5	3.141501928	1000000000	3851	785375482
10	8.29693492039763E-6	3.141566588	1000000000	3984	785391647
10	2.190478063810726E-6	3.141585772	1000000000	4153	785396443
10	6.842895360297948E-6	3.141571156	1000000000	3980	785392789
10	5.478243714227404E-6	3.1416098640000003	1000000000	4082	785402466
10	1.4249329792046653E-5	3.141547888	1000000000	4093	785386972
10	1.4743346735285226E-5	3.141546336	1000000000	4043	785386584
10	2.6164566597429774E-5	3.141674852	1000000000	4054	785418713
11-------------------
11	1.4365269963659465E-5	3.141637783416378	999999990	3842	785409438
11	9.757526692145375E-6	3.14156199941562	999999990	3507	785390492
11	2.6541232011344643E-6	3.1415843154158427	999999990	3755	785396071
11	5.53928403830701E-6	3.1415752514157522	999999990	3955	785393805
11	2.0510034754966586E-5	3.141528219415282	999999990	3974	785382047
11	6.939847551338366E-6	3.141570851415709	999999990	4005	785392705
11	4.37670563533465E-6	3.141606403416064	999999990	3977	785401593
11	1.4510419273167132E-5	3.141638239416382	999999990	4020	785409552
11	9.962407573988003E-6	3.1416239514162396	999999990	3872	785405980
11	3.5380199546620184E-5	3.141481503414815	999999990	3842	785370368
12-------------------
12	1.3716935435931032E-5	3.141549560566198	999999996	3613	785387387
12	8.297376380821987E-6	3.141618720566475	999999996	6537	785404677
12	1.529447923813079E-5	3.141544604566178	999999996	7119	785386148
12	2.4293084845179672E-5	3.1416689725666758	999999996	5915	785417240
12	5.917691662115302E-6	3.141611244566445	999999996	3358	785402808
12	3.264873430211955E-5	3.1414900845659606	999999996	3394	785372518
12	1.9758457099766142E-5	3.141530580566122	999999996	3441	785382642
12	1.4355450158835959E-5	3.141637752566551	999999996	3418	785409435
12	1.8923833663579394E-5	3.1416521045666084	999999996	3406	785413023
12	1.4797264282640859E-5	3.1416391405665567	999999996	3381	785409782
13-------------------
13	1.2543990942424188E-5	3.1416320616995845	999999988	3279	785408006
13	3.1322041148032538E-6	3.1416024936992297	999999988	3038	785400614
13	2.7477817741885038E-5	3.1416789777001477	999999988	3198	785419735
13	5.174410774574832E-6	3.141576397698917	999999988	3147	785394090
13	1.3236633263159735E-5	3.141634237699611	999999988	3190	785408550
13	1.4912146929717142E-5	3.1415458056985495	999999988	3294	785386442
13	6.558491770890297E-6	3.141613257699359	999999988	3441	785403305
13	1.1590334512080783E-5	3.141629065699549	999999988	3547	785407257
13	3.1996162169570526E-6	3.1415826016989916	999999988	3436	785395641
13	4.918145928177751E-5	3.1417471617009656	999999988	3444	785436781
14-------------------
14	2.298411940457869E-5	3.1415204468491225	999999994	3181	785380107
14	3.429892805672621E-5	3.141700406850202	999999994	2937	785425097
14	8.181436368660983E-6	3.1415669508494015	999999994	3028	785391733
14	9.528523815116612E-6	3.141562718849376	999999994	3260	785390675
14	1.250106692012752E-5	3.1416319268497914	999999994	3277	785407977
14	2.0208457180281842E-5	3.141529166849175	999999994	3260	785382287
14	8.192424275022727E-6	3.1416183908497106	999999994	3248	785404593
14	2.6361552687358743E-5	3.141675470850053	999999994	3280	785418863
14	2.4501349701358354E-5	3.141669626850018	999999994	3272	785417402
14	1.1730546226864554E-6	3.141596338849578	999999994	3306	785399080
15-------------------
15	2.727475652379294E-5	3.1415069674150695	999999990	2945	785376734
