NbProcess	Error	Estimation	Ntot	Time	Total
1-------------------
1	2.3474211439442217E-5	3.1416664	100000000	3939	78541660
1	3.5862832209626315E-5	3.14170532	100000000	6151	78542633
1	1.1157904177360572E-5	3.1415576	100000000	3909	78538940
1	9.376976670423519E-5	3.14188724	100000000	3417	78547181
1	3.5926494186900245E-5	3.14170552	100000000	3410	78542638
1	3.722185236063033E-6	3.14158096	100000000	3409	78539524
1	7.545650118656827E-5	3.1413556	100000000	3416	78533890
1	8.822709382025458E-5	3.14131548	100000000	3416	78532887
1	2.046936611389391E-5	3.14165696	100000000	3412	78541424
2-------------------
2	4.667728661018184E-7	3.14159412	100000000	1880	78539853
2	2.8410300008558717E-5	3.1415034	100000000	1716	78537585
2	3.0044127490210133E-5	3.14168704	100000000	1735	78542176
2	8.174630453750052E-5	3.14133584	100000000	1711	78533396
2	3.97039347702815E-5	3.14146792	100000000	1741	78536698
2	3.255240939336106E-5	3.14169492	100000000	1732	78542373
2	3.5184669090126356E-6	3.1415816	100000000	1727	78539540
2	2.5166885331066302E-6	3.14160056	100000000	1730	78540014
2	6.7693086125454105E-6	3.14161392	100000000	1724	78540348
2	4.499596061904032E-7	3.14159124	100000000	1765	78539781
3-------------------
3	2.246575855673349E-6	3.141599711415997	99999999	1323	78539992
3	1.0326678627157103E-4	3.1412682314126825	99999999	1201	78531705
3	1.4627543459636892E-4	3.1420521914205217	99999999	1200	78551304
3	1.1239591389871109E-4	3.1412395514123954	99999999	1197	78530988
3	1.0404207847523317E-4	3.141919511419195	99999999	1195	78547987
3	7.103970914575217E-5	3.1418158314181586	99999999	1196	78545395
3	1.0471827936721313E-4	3.1412636714126365	99999999	1199	78531591
3	1.854542611765935E-5	3.141534391415344	99999999	1195	78538359
3	9.386889441107525E-5	3.1418875514188755	99999999	1201	78547188
3	2.5955680342147173E-5	3.1415111114151113	99999999	1198	78537777
4-------------------
4	5.089571036862043E-5	3.14143276	100000000	1021	78535819
4	5.14472842371805E-5	3.14175428	100000000	904	78543857
4	4.3014357586688116E-5	3.14145752	100000000	898	78536438
4	8.245066715148974E-5	3.14185168	100000000	901	78546292
4	3.4521849823321886E-5	3.1414842	100000000	899	78537105
4	4.26323857231859E-5	3.14145872	100000000	906	78536468
4	9.341252492828904E-6	3.141622	100000000	903	78540550
4	5.717686218858281E-5	3.14177228	100000000	912	78544307
4	3.917252032284904E-6	3.14160496	100000000	902	78540124
4	1.0041607712778836E-4	3.14190812	100000000	907	78547703
5-------------------
5	2.1051710143230324E-6	3.14158604	100000000	872	78539651
5	3.668635704922187E-5	3.1414774000000003	100000000	757	78536935
5	1.0143466876360578E-4	3.14191132	100000000	736	78547783
5	1.70316193430808E-5	3.14164616	100000000	733	78541154
5	2.038889087670857E-5	3.1415286	100000000	727	78538215
5	4.399475203611291E-5	3.14145444	100000000	736	78536361
5	7.628818775496399E-5	3.14183232	100000000	742	78545808
5	5.578903108477451E-5	3.14176792	100000000	732	78544198
5	7.341531704261445E-7	3.14159496	100000000	802	78539874
5	6.831362734047636E-5	3.14137804	100000000	741	78534451
6-------------------
6	6.869379913809919E-5	3.1413768456550737	99999996	739	78534418
6	3.307624174334639E-5	3.1416965656678624	99999996	695	78542411
6	3.418900609548353E-5	3.14148524565941	99999996	648	78537128
6	2.836525523947266E-5	3.1416817656672706	99999996	629	78542041
6	5.974016655558695E-6	3.1415738856629556	99999996	654	78539344
6	1.1115129374970983E-4	3.141941845677674	99999996	655	78548543
6	4.365686278333587E-5	3.141729805669192	99999996	640	78543242
6	2.6358582582205863E-5	3.141509845660394	99999996	665	78537743
6	6.0208977527065685E-5	3.1417818056712723	99999996	631	78544542
6	8.33742516759322E-5	3.1413307256532295	99999996	640	78533265
7-------------------
