NbProcess	Error	Estimation	Ntot	Time	Total
7	4.655248552605842E-4	3.143055143055143	999999	7	785763
7	4.5406568789873583E-4	3.143019143019143	999999	8	785754
7	1.7777243039794632E-4	3.142151142151142	999999	8	785537
7	1.7236879454544205E-4	3.141051141051141	999999	8	785262
8-------------------
8	1.0292435903093929E-4	3.141916	1000000	171	785479
8	4.280165311236245E-4	3.140248	1000000	16	785062
8	3.2615736754485093E-4	3.140568	1000000	19	785142
8	6.096736978355461E-4	3.143508	1000000	11	785877
8	3.652117052462917E-4	3.14274	1000000	8	785685
8	1.1056379629928723E-4	3.14194	1000000	7	785485
8	1.9246721534763118E-4	3.140988	1000000	7	785247
8	4.670708688252066E-4	3.14306	1000000	10	785765
8	4.738531547341362E-4	3.140104	1000000	6	785026
8	0.0011244785620938543	3.13806	1000000	6	784515
9-------------------
9	3.178289203752451E-4	3.1425911425911424	999999	141	785647
9	4.301006572655219E-6	3.1415791415791414	999999	21	785394
9	7.940209862982589E-4	3.144087144087144	999999	9	786021
9	2.528936386585283E-4	3.1423871423871423	999999	11	785596
9	4.235079082674228E-4	3.1429231429231432	999999	9	785730
9	9.757837506882888E-4	3.1385271385271385	999999	8	784631
9	1.1665687113517898E-4	3.141959141959142	999999	8	785489
9	3.865839245460527E-4	3.142807142807143	999999	7	785701
9	8.828371709759426E-4	3.138819138819139	999999	7	784704
9	6.078171542932777E-4	3.1396831396831395	999999	7	784920
10-------------------
10	8.509900540469986E-5	3.1418600000000003	1000000	169	785465
10	1.504503103714348E-4	3.14112	1000000	16	785280
10	1.3644467537936934E-4	3.141164	1000000	16	785291
10	2.688615880318173E-4	3.140748	1000000	11	785187
10	5.782587974023119E-4	3.1397760000000003	1000000	15	784944
10	1.4535735219248905E-4	3.141136	1000000	10	785284
10	4.2547005203422226E-4	3.140256	1000000	10	785064
10	3.8345314705788455E-4	3.140388	1000000	6	785097
10	5.87171474215573E-4	3.139748	1000000	6	784937
10	0.0014181808087422995	3.146048	1000000	6	786512
11-------------------
11	7.265392229455759E-4	3.1438751438751438	999999	152	785968
11	2.347575946263339E-4	3.1408551408551406	999999	20	785213
11	1.9656037008698062E-4	3.140975140975141	999999	8	785243
11	6.396481747425737E-4	3.1395831395831397	999999	8	784895
11	5.724770839704624E-4	3.1433911433911432	999999	6	785847
11	6.052706726573113E-4	3.1396911396911396	999999	6	784922
11	4.5151920626291083E-4	3.1430111430111434	999999	6	785752
11	7.453271626346102E-4	3.1392511392511393	999999	5	784812
11	4.792198316776859E-4	3.14008714008714	999999	5	785021
11	2.1342317330133326E-4	3.1422631422631424	999999	5	785565
12-------------------
12	2.3806898441448217E-4	3.1423405693622772	999996	146	785582
12	9.460485286592181E-4	3.138620554482218	999996	16	784652
12	4.316576950228183E-4	3.140236560946244	999996	19	785056
12	2.8268807241028677E-4	3.1407045628182515	999996	8	785173
12	8.937899728371443E-4	3.1444005776023105	999996	7	786097
12	4.214162122453663E-4	3.142916571666287	999996	8	785726
12	6.595684851737002E-4	3.139520558082232	999996	12	784877
12	4.0231754267969336E-4	3.142856571426286	999996	8	785711
12	1.7058701861567694E-4	3.142128568514274	999996	7	785529
12	2.676590022984554E-5	3.1415085660342643	999996	7	785374
13-------------------
13	2.185161365732659E-4	3.1422791422791425	999999	144	785569
13	5.495587492470483E-4	3.1433191433191436	999999	18	785829
13	5.470122676109406E-4	3.143311143311143	999999	13	785827
13	6.68932713556045E-4	3.1394911394911396	999999	8	784872
13	5.291868961593178E-4	3.143255143255143	999999	8	785813
13	2.207519456285192E-4	3.140899140899141	999999	17	785224
13	2.096034508473838E-4	3.1422511422511423	999999	9	785562
13	9.393969844446477E-6	3.1415631415631418	999999	11	785390
13	1.217498344071116E-4	3.1419751419751423	999999	9	785493
13	8.678689537408578E-4	3.144319144319144	999999	9	786079
14-------------------
14	3.071051339668441E-5	3.141689133513068	999992	154	785416
14	4.279644293853285E-4	3.142937143497148	999992	16	785728
14	4.406969266927836E-4	3.1429771438171508	999992	23	785738
14	1.9847443813524737E-4	3.140969127753022	999992	8	785236
14	2.0229418732748393E-4	3.140957127657021	999992	7	785233
14	9.916095913808636E-5	3.141281130249042	999992	7	785314
14	3.3598540905449125E-4	3.140537124296994	999992	7	785128
14	5.524378632789679E-4	3.139857118856951	999992	7	784958
14	1.7586098270026005E-4	3.1421451371610973	999992	7	785530
14	8.388196236928148E-5	3.141329130633045	999992	16	785326
15-------------------
15	3.9686074611430637E-4	3.142839428394284	999990	167	785702
15	7.974498899536449E-4	3.1390873908739088	999990	19	784764
15	4.146862779959344E-4	3.1428954289542896	999990	9	785716
15	3.217388617561478E-4	3.1426034260342606	999990	9	785643
15	3.140993480925727E-4	3.142579425794258	999990	8	785637
15	2.9069548360490736E-4	3.140679406794068	999990	8	785162
15	6.268340848010805E-4	3.1396233962339624	999990	8	784898
15	2.448584016237395E-4	3.1408234082340822	999990	8	785198
15	3.4847715957851927E-4	3.142687426874269	999990	11	785664
15	1.5063773310664325E-4	3.141119411194112	999990	7	785272
16-------------------
16	2.561291925843823E-4	3.140788	1000000	166	785197
16	1.69548903542446E-4	3.14106	1000000	22	785265
16	5.83351755581399E-4	3.13976	1000000	14	784940
16	1.958708457965931E-4	3.142208	1000000	8	785552
16	0.0011423039157200936	3.138004	1000000	8	784501
16	0.0010047940448887	3.138436	1000000	13	784609
16	9.279835840193017E-4	3.144508	1000000	7	786127
16	3.244680398148671E-4	3.142612	1000000	7	785653
16	2.905066602922307E-4	3.14068	1000000	7	785170
16	7.883433222837178E-4	3.139116	1000000	6	784779
17-------------------
17	4.241133063223259E-4	3.140260262342361	999991	177	785058
17	4.0628779226650524E-4	3.1403162628463654	999991	8	785072
