NbProcess	Error	Estimation	Ntot	Time	Total
15	3.866836660720988E-5	3.1414711733333336	150000000	281	117805169
15	1.991779224505113E-5	3.1415300800000003	150000000	282	117807378
15	1.6063957289025978E-5	3.14164312	150000000	260	117811617
15	1.50115758661843E-5	3.141545493333333	150000000	287	117807956
15	4.174111804191634E-5	3.14146152	150000000	273	117804807
15	3.6469743059317357E-5	3.1417072266666666	150000000	280	117814021
15	8.113498628872383E-5	3.141847546666667	150000000	280	117819283
15	2.9327767184600263E-6	3.14158344	150000000	310	117809379
16-------------------
16	8.302999114435738E-5	3.1418535	160000000	436	125674140
16	4.1164283364027556E-5	3.141721975	160000000	368	125668879
16	4.0790269247772936E-5	3.1417208	160000000	286	125668832
16	1.8031112385701904E-5	3.1416493	160000000	298	125665972
16	3.836776795099561E-6	3.1415806	160000000	290	125663224
16	1.850290480108164E-5	3.141534525	160000000	340	125661381
16	4.322199371548218E-6	3.141579075	160000000	307	125663163
16	1.3043890252987504E-5	3.141551675	160000000	322	125662067
16	5.053055176502964E-5	3.1417514	160000000	312	125670056
16	2.667322579551344E-5	3.14167645	160000000	290	125667058
