NbProcess	Error	Estimation	Ntot	Time	Total
1-------------------
1	5.714765114933824E-4	3.143388	1000000	26	785847
1	2.811778952937576E-4	3.142476	1000000	18	785619
1	4.899891806303917E-4	3.143132	1000000	20	785783
1	7.000737055116563E-4	3.143792	1000000	19	785948
1	7.853807550089623E-4	3.14406	1000000	18	786015
1	2.0223704352016926E-4	3.142228	1000000	20	785557
1	5.963421450982978E-5	3.14178	1000000	18	785445
1	3.034970498092709E-5	3.141688	1000000	19	785422
1	2.8414046256865455E-4	3.1407	1000000	18	785175
2-------------------
2	3.3529057594507383E-4	3.142646	2000000	158	1571323
2	2.926370511964209E-4	3.142512	2000000	56	1571256
2	1.7464186172139174E-4	3.141044	2000000	18	1570522
2	2.3088493327675673E-4	3.142318	2000000	18	1571159
2	3.7008413183827566E-4	3.14043	2000000	19	1570215
2	5.390463655856883E-5	3.141762	2000000	18	1570881
2	3.777235691066236E-4	3.140406	2000000	18	1570203
2	1.6254608604641328E-4	3.141082	2000000	18	1570541
2	1.1034326471218405E-4	3.141246	2000000	18	1570623
2	7.6822948363754E-5	3.141834	2000000	18	1570917
3-------------------
3	7.108504541620873E-5	3.1413693333333335	3000000	170	2356027
3	4.59007018375221E-4	3.143034666666667	3000000	50	2357276
3	3.9364738841206033E-4	3.1428293333333333	3000000	19	2357122
3	4.250539638488689E-4	3.142928	3000000	19	2357196
3	2.5741075712543837E-4	3.1424013333333334	3000000	24	2356801
3	4.169901133988832E-4	3.1429026666666666	3000000	19	2357177
3	5.6663322238789874E-5	3.1417706666666665	3000000	19	2356328
3	1.4324361128086754E-4	3.1420426666666668	3000000	19	2356532
3	6.907282905207559E-4	3.1394226666666665	3000000	18	2354567
3	6.642482541518501E-5	3.1418013333333334	3000000	19	2356351
4-------------------
4	1.3475534764924416E-4	3.142016	4000000	172	3142016
4	3.140241293873705E-5	3.141494	4000000	63	3141494
4	6.79477340342671E-6	3.141614	4000000	20	3141614
4	1.634406998886163E-5	3.141644	4000000	19	3141644
4	6.896297950830289E-5	3.141376	4000000	19	3141376
4	3.2319480027009537E-4	3.142608	4000000	25	3142608
4	2.4717905328791247E-5	3.141515	4000000	21	3141515
4	4.143292060177873E-4	3.140291	4000000	19	3140291
4	2.066933819267998E-4	3.142242	4000000	19	3142242
4	1.4090101378585852E-4	3.14115	4000000	20	3141150
5-------------------
5	1.0690551794151229E-4	3.1412568	5000000	219	3926571
5	3.118970846438311E-4	3.1406128	5000000	55	3925766
5	1.7524436517185577E-4	3.1421432	5000000	20	3927679
5	3.3570266326135947E-6	3.1416032	5000000	21	3927004
5	1.0496154230243276E-4	3.1419224	5000000	20	3927403
5	5.352266469520797E-5	3.1417608	5000000	20	3927201
5	1.8772211271033646E-4	3.1421824000000003	5000000	21	3927728
5	1.7651760471662755E-4	3.1421472	5000000	20	3927684
5	1.206565050246234E-4	3.1412136	5000000	20	3926517
5	9.111734758676635E-5	3.1413064	5000000	20	3926633
6-------------------
6	2.7608493711481186E-4	3.14246	6000000	217	4713690
6	2.308766082806138E-4	3.140867333333333	6000000	52	4711301
6	1.445168508256393E-4	3.142046666666667	6000000	22	4713070
6	2.119985466965644E-4	3.1422586666666668	6000000	21	4713388
6	2.1432449419900477E-4	3.140919333333333	6000000	21	4711379
6	4.052729634267562E-5	3.141465333333333	6000000	21	4712198
6	1.124278681377293E-5	3.141557333333333	6000000	21	4712336
6	2.67384466892511E-4	3.1424326666666667	6000000	22	4713649
6	8.488679881373964E-5	3.141859333333333	6000000	21	4712789
6	3.9830760841322543E-4	3.140341333333333	6000000	20	4710512
7-------------------
7	1.1298068948344653E-4	3.1412377142857144	7000000	173	5497166
