NbProcess	Error	Estimation	Ntot	Time	Total
6	2.2006239714655006E-4	3.142284	1000000	7	785571
6	5.451545692393766E-4	3.13988	1000000	6	784970
6	1.6063622672932628E-4	3.141088	1000000	7	785272
7-------------------
7	2.6946074532106516E-5	3.141508	1000000	7	785377
7	5.005911851736366E-4	3.14002	1000000	8	785005
7	8.044793481799734E-4	3.14412	1000000	11	786030
7	1.2625875902147785E-4	3.141196	1000000	7	785299
7	1.6572918490827203E-4	3.141072	1000000	6	785268
7	4.942249874499192E-4	3.14004	1000000	5	785010
7	3.388897629921446E-4	3.140528	1000000	8	785132
7	2.6589902075706176E-4	3.142428	1000000	7	785607
7	5.540672460524963E-4	3.139852	1000000	6	784963
7	6.78428633251243E-4	3.143724	1000000	7	785931
8-------------------
8	2.7140806712121955E-4	3.14074	1000000	6	785185
8	1.0588692630569488E-4	3.14126	1000000	6	785315
8	4.8175058607307875E-5	3.141744	1000000	6	785436
8	1.6149337808874466E-4	3.1421	1000000	5	785525
8	2.3024831350444155E-4	3.142316	1000000	6	785579
8	7.357244127642765E-4	3.143904	1000000	5	785976
8	5.663835533144366E-4	3.143372	1000000	6	785843
8	1.4663059173726083E-4	3.141132	1000000	5	785283
8	8.800165695045999E-4	3.138828	1000000	6	784707
8	2.913638116516491E-4	3.142508	1000000	5	785627
9-------------------
9	1.2940439540041059E-5	3.141552	1000000	5	785388
9	2.2897507395966976E-4	3.142312	1000000	5	785578
9	4.1146441704215683E-4	3.1403	1000000	6	785075
9	9.910464039662396E-5	3.141904	1000000	5	785476
9	1.8695816898347338E-4	3.14218	1000000	5	785545
9	9.572680935482044E-4	3.1446	1000000	5	786150
9	4.7343706654878276E-4	3.14308	1000000	5	785770
9	4.4160607793047787E-4	3.14298	1000000	5	785745
9	1.7464186172139174E-4	3.141044	1000000	6	785261
9	0.0010476681012243146	3.144884	1000000	5	786221
10-------------------
10	2.340680321386155E-4	3.142328	1000000	5	785582
10	3.346539561727586E-4	3.142644	1000000	5	785661
10	3.859996261474281E-4	3.14038	1000000	5	785095
10	4.0722861022262946E-4	3.142872	1000000	5	785718
10	9.343497817430193E-4	3.144528	1000000	6	786132
10	6.669694773485797E-4	3.143688	1000000	5	785922
10	9.445356981007694E-4	3.14456	1000000	4	786140
10	1.856849294387016E-4	3.142176	1000000	8	785544
10	3.783601888789388E-4	3.140404	1000000	5	785101
10	1.7422577353603836E-4	3.14214	1000000	5	785535
11-------------------
11	1.9628693398180514E-4	3.140976	1000000	4	785244
11	1.5130746173085317E-4	3.142068	1000000	5	785517
11	4.2887368248304287E-4	3.14294	1000000	5	785735
11	2.455271880412788E-4	3.142364	1000000	5	785591
11	4.301469220278146E-4	3.142944	1000000	4	785736
11	8.617751276930071E-4	3.1443	1000000	5	786075
11	2.1114972033343032E-4	3.142256	1000000	5	785564
11	5.8360974965199364E-5	3.141776	1000000	5	785444
11	5.922644323945187E-4	3.139732	1000000	4	784933
11	2.888173325622469E-4	3.1425	1000000	4	785625
12-------------------
12	3.987320215947218E-4	3.14034	1000000	4	785085
12	0.001048084189409668	3.1383	1000000	5	784575
12	8.800165695045999E-4	3.138828	1000000	4	784707
12	7.280849754957873E-4	3.14388	1000000	4	785970
12	5.065412947120008E-4	3.143184	1000000	4	785796
12	0.0011346644784517457	3.138028	1000000	4	784507
12	2.468004275859092E-4	3.142368	1000000	4	785592
12	3.6393846570166133E-4	3.142736	1000000	4	785684
12	1.436680244623639E-4	3.142044	1000000	4	785511
12	0.0013803997105856305	3.137256	1000000	4	784314
13-------------------
13	6.190024628338779E-4	3.139648	1000000	4	784912
13	5.460117205987949E-4	3.143308	1000000	3	785827
13	0.0011991836070479153	3.14536	1000000	4	786340
13	7.471835686669398E-4	3.14394	1000000	4	785985
13	7.335940218600864E-4	3.139288	1000000	4	784822
13	6.839376796154008E-4	3.139444	1000000	4	784861
13	9.037920326693448E-4	3.144432	1000000	4	786108
13	1.767722526255819E-4	3.142148	1000000	5	785537
13	2.1665876669758812E-4	3.140912	1000000	6	785228
13	5.451545692393766E-4	3.13988	1000000	5	784970
14-------------------
14	3.388897629921446E-4	3.140528	1000000	4	785132
14	1.6700242445290246E-4	3.141068	1000000	4	785267
14	1.1438351493346119E-4	3.141952	1000000	5	785488
14	7.280849754957873E-4	3.14388	1000000	4	785970
14	4.904052688157451E-4	3.140052	1000000	4	785013
14	3.2361088845544875E-4	3.140576	1000000	4	785144
14	5.778427092170998E-4	3.143408	1000000	4	785852
14	7.323207823153146E-4	3.139292	1000000	4	784823
14	2.65041869397502E-4	3.14076	1000000	4	785190
14	4.68344108369837E-4	3.143064	1000000	4	785766
15-------------------
15	0.0015752053609300579	3.136644	1000000	5	784161
15	1.3899115446877153E-4	3.141156	1000000	4	785289
15	4.8871594108562E-4	3.143128	1000000	4	785782
15	4.076446984078415E-4	3.140312	1000000	4	785078
15	5.956680628433393E-4	3.143464	1000000	3	785866
15	2.4085031804754506E-4	3.140836	1000000	4	785209
15	1.631827058187285E-4	3.14108	1000000	4	785270
15	0.0010705864130296412	3.144956	1000000	4	786239
15	3.5544187707375365E-4	3.140476	1000000	6	785119
15	6.750250028022811E-4	3.139472	1000000	4	784868
16-------------------
16	3.1428212345697564E-4	3.14258	1000000	3	785645
16	3.8813001705161824E-4	3.142812	1000000	6	785703
16	1.634406998886163E-5	3.141644	1000000	4	785411
16	8.999723140351708E-4	3.14442	1000000	4	786105
16	4.623939988314729E-4	3.14014	1000000	5	785035
16	4.530652338329998E-4	3.143016	1000000	5	785754
16	4.241968124894505E-4	3.14026	1000000	5	785065
16	1.1989256129776033E-4	3.141216	1000000	5	785304
16	2.2260887623595224E-4	3.142292	1000000	5	785573
16	0.0011558934625268058	3.145224	1000000	5	786306
17-------------------
17	6.113630255655299E-4	3.139672	1000000	5	784918
17	2.85413702113285E-4	3.140696	1000000	5	785174
17	3.885461052368303E-4	3.140372	1000000	5	785093
17	3.8727286569219987E-4	3.140376	1000000	5	785094
17	7.641517709337609E-4	3.139192	1000000	5	784798
17	6.801179609812268E-4	3.139456	1000000	6	784864
17	1.2116580084253211E-4	3.141212	1000000	6	785303
17	6.966700750628358E-4	3.139404	1000000	5	784851
17	7.921630409178918E-4	3.139104	1000000	5	784776
17	9.598145726376066E-4	3.144608	1000000	5	786152
18-------------------
18	6.982013086772127E-5	3.141812	1000000	5	785453
18	1.9459760625182133E-4	3.142204	1000000	5	785551
18	4.3310948930257024E-4	3.140232	1000000	5	785058
18	3.2574127935949755E-4	3.142616	1000000	4	785654
18	0.0012004568465925456	3.145364	1000000	5	786341
18	8.095723063589192E-4	3.144136	1000000	5	786034
18	0.0013379667174239394	3.145796	1000000	5	786449
18	8.749236113256542E-4	3.138844	1000000	5	784711
18	2.671722603016922E-4	3.142432	1000000	5	785608
18	1.1947647311240694E-4	3.141968	1000000	5	785492
19-------------------
19	2.8372437438330117E-4	3.142484	1000000	5	785621
19	4.5730104065252715E-4	3.140156	1000000	7	785039
19	1.6785957581232083E-4	3.14212	1000000	5	785530
19	0.0011202427552743268	3.145112	1000000	5	786278
19	8.933481222408586E-5	3.141312	1000000	5	785328
19	4.7471030609355457E-4	3.143084	1000000	5	785771
19	7.666982500231631E-4	3.139184	1000000	5	784796
19	8.55150935899119E-5	3.141324	1000000	5	785331
19	6.686588050785635E-4	3.139492	1000000	4	784873
19	6.597461282654438E-4	3.13952	1000000	4	784880
20-------------------
20	4.4355339973133905E-5	3.141732	1000000	4	785433
20	2.3448412032396891E-4	3.140856	1000000	5	785214
20	3.162294452569887E-5	3.141692	1000000	5	785423
20	5.205469297040662E-4	3.143228	1000000	5	785807
20	5.358258042409034E-4	3.143276	1000000	7	785819
20	2.2557144351084918E-4	3.140884	1000000	5	785221
20	7.491308904666702E-5	3.141828	1000000	5	785457
20	2.1920524578713168E-4	3.140904	1000000	4	785226
20	3.3338071662798686E-4	3.14264	1000000	4	785660
20	3.987320215947218E-4	3.14034	1000000	4	785085
