NbProcess	Error	Estimation	Ntot	Time	Total
13	1.559387075128607E-5	3.141543664	1000000000	3452	785385916
13	1.4520529815038514E-5	3.141547036	1000000000	3470	785386759
13	2.1550885023094583E-6	3.141599424	1000000000	3489	785399856
13	3.060281850464017E-5	3.141496512	1000000000	3495	785374128
13	2.3101625810235137E-6	3.141585396	1000000000	3409	785396349
13	4.854356337140808E-6	3.141607904	1000000000	3503	785401976
14-------------------
14	1.4564081105339955E-5	3.141638408	1000000000	3310	785409602
14	3.114929941502397E-5	3.141690512	1000000000	3468	785422628
14	1.3187448011660345E-5	3.141551224	1000000000	3310	785387806
14	1.0298467484657295E-5	3.1415603	1000000000	3333	785390075
14	1.9797095634203526E-5	3.141654848	1000000000	3310	785413712
14	4.490209827467543E-6	3.14160676	1000000000	3307	785401690
14	1.3601512009602751E-5	3.141635384	1000000000	3332	785408846
14	1.2525624594196389E-5	3.141632004	1000000000	3260	785408001
14	1.6270222095235183E-5	3.141643768	1000000000	3258	785410942
14	1.654396859738585E-5	3.141644628	1000000000	3262	785411157
15-------------------
15	2.8411834393941354E-5	3.141681912	1000000000	3159	785420478
15	1.0428337918222601E-5	3.141559892	1000000000	3152	785389973
15	1.131323940180718E-5	3.141557112	1000000000	3176	785389278
15	8.405421427481725E-6	3.14161906	1000000000	3238	785404765
15	1.1149252646390689E-5	3.14162768	1000000000	3132	785406920
15	2.665657559868252E-6	3.141601028	1000000000	3230	785400257
15	2.273801783674535E-5	3.14152122	1000000000	3124	785380305
15	7.390388364457929E-6	3.141569436	1000000000	3138	785392359
15	1.9976361264148797E-5	3.141529896	1000000000	3204	785382474
15	2.0800147249618258E-5	3.141527308	1000000000	3159	785381827
16-------------------
16	1.567281160294742E-5	3.141543416	1000000000	3280	785385854
16	1.9157929382729507E-5	3.14165284	1000000000	3151	785413210
16	3.3529457682135083E-6	3.14158212	1000000000	3186	785395530
16	1.9591842921770492E-5	3.141531104	1000000000	3176	785382776
16	3.5184669090126356E-6	3.1415816	1000000000	3215	785395400
16	1.4402118537334452E-5	3.141547408	1000000000	3177	785386852
16	2.3153355074196482E-5	3.141665392	1000000000	3135	785416348
16	1.7087380737145747E-5	3.141538972	1000000000	3137	785384743
16	5.269432428859388E-6	3.141609208	1000000000	3127	785402302
16	6.725757322102611E-6	3.141571524	1000000000	3210	785392881
17-------------------
17	2.1032137992582673E-5	3.141658728	1000000000	3056	785414682
17	1.158470057067295E-5	3.141629048	1000000000	3073	785407262
17	4.435460527037409E-6	3.141606588	1000000000	3163	785401647
17	1.0875506144240018E-5	3.14162682	1000000000	3056	785406705
17	2.283249870880939E-5	3.141664384	1000000000	3295	785416096
17	5.848495275853102E-6	3.14157428	1000000000	3124	785393570
17	1.4943506489683357E-5	3.1416396	1000000000	3196	785409900
17	1.0592846965386913E-5	3.141625932	1000000000	3235	785406483
17	1.63794595503629E-5	3.141541196	1000000000	3225	785385299
17	7.964619399149293E-6	3.141567632	1000000000	3210	785391908
18-------------------
18	9.700306044467265E-6	3.141623128	1000000000	3161	785405782
18	1.8200453245168565E-5	3.141649832	1000000000	3253	785412458
18	5.737723435484109E-6	3.141574628	1000000000	2954	785393657
18	1.8288045627941158E-5	3.1415352	1000000000	3079	785383800
18	6.608880429922543E-6	3.141613416	1000000000	3096	785403354
18	1.1123053152608216E-6	3.141596148	1000000000	3085	785399037
18	8.88797921500041E-6	3.141620576	1000000000	3154	785405144
18	9.79808434359238E-6	3.141561872	1000000000	3101	785390468
18	9.956227192930346E-6	3.141623932	1000000000	3147	785405983
18	2.137692476346843E-5	3.141525496	1000000000	3204	785381374
19-------------------
19	2.7679902805620716E-7	3.141591784	1000000000	3035	785397946
19	5.7453628726778196E-6	3.141574604	1000000000	3184	785393651
19	1.0579853424001674E-5	3.141559416	1000000000	3089	785389854
19	2.0081028052706716E-5	3.14165574	1000000000	3312	785413935
19	3.2250651621311635E-5	3.141693972	1000000000	3030	785423493
19	2.7394254851900107E-5	3.141506592	1000000000	3102	785376648
19	2.4277364446332726E-5	3.141516384	1000000000	3107	785379096
19	1.138454081627482E-5	3.141556888	1000000000	3009	785389222
19	1.2686052776819256E-5	3.141632508	1000000000	3175	785408127
19	1.3621622696433881E-5	3.14154986	1000000000	3146	785387465
20-------------------
20	6.052213603044858E-6	3.14157364	1000000000	3047	785393410
20	1.9316823180111098E-5	3.141531968	1000000000	3050	785382992
20	1.9999279576012646E-5	3.141529824	1000000000	3166	785382456
20	7.903503901034174E-6	3.141567824	1000000000	3207	785391956
20	1.5261081673293183E-6	3.141597448	1000000000	3058	785399362
20	1.4356281913748113E-5	3.141547552	1000000000	3112	785386888
20	9.74795444360445E-7	3.141595716	1000000000	3166	785398929
20	1.3355515631618281E-5	3.141550696	1000000000	2989	785387674
20	1.908917444727932E-5	3.141652624	1000000000	2992	785413156
20	1.0567121028631704E-5	3.141559456	1000000000	3017	785389864
