NbProcess	Error	Estimation	Ntot	Time	Total
1-------------------
1	6.692579623680941E-5	3.1413824	10000000	385	7853456
1	6.6509708051456E-5	3.1418016	10000000	373	7854504
1	7.863960004828567E-5	3.1413456	10000000	360	7853364
1	1.1883985334009172E-4	3.141966	10000000	352	7854915
1	6.663703200600386E-5	3.141802	10000000	354	7854505
1	5.177424565437867E-5	3.14143	10000000	352	7853575
1	1.1030914839033286E-4	3.1419392	10000000	356	7854848
1	1.691328153570926E-4	3.142124	10000000	348	7855310
1	3.07316768444293E-5	3.1416892	10000000	354	7854223
1	1.3759059096959326E-4	3.1411604	10000000	373	7852901
2-------------------
2	2.249348237383926E-4	3.140886	10000000	186	7852215
2	2.280838062784002E-4	3.1423092	10000000	183	7855773
2	2.292638381904753E-4	3.1408724	10000000	187	7852181
2	9.977872265285469E-6	3.141624	10000000	190	7854060
2	8.75181605395542E-5	3.1418676	10000000	187	7854669
2	1.6505844881396428E-4	3.1421112	10000000	188	7855278
2	1.5554326855038054E-4	3.141104	10000000	188	7852760
2	1.3844774232901164E-4	3.1420276	10000000	183	7855069
2	3.531533920546634E-5	3.1417036	10000000	192	7854259
2	4.197404740829613E-4	3.140274	10000000	183	7850685
3-------------------
3	1.5359594675036752E-5	3.1415444	10000000	124	7853861
3	8.076999095247582E-5	3.1418464	10000000	123	7854616
3	1.3424605183133545E-4	3.1420144	10000000	131	7855036
3	3.07316768444293E-5	3.1416892	10000000	124	7854223
3	8.700886472164549E-5	3.141866	10000000	122	7854665
3	2.6275338437798767E-5	3.1416752	10000000	124	7854188
3	1.0232185558047527E-4	3.1412712	10000000	123	7853178
3	1.420469293762238E-4	3.1411464	10000000	123	7852866
3	1.2240492406531133E-4	3.1419772	10000000	123	7854943
3	3.443646930345926E-4	3.1405108	10000000	122	7851277
4-------------------
4	3.067700101430342E-4	3.1425564	10000000	97	7856391
4	8.182269891014443E-5	3.1413356	10000000	93	7853339
4	4.6808611429980786E-5	3.1414456	10000000	94	7853614
4	3.0906184132348203E-4	3.1425636	10000000	94	7856409
4	8.076999095247582E-5	3.1418464	10000000	94	7854616
