NbProcess	Error	Estimation	Ntot	Time	Total
5	0.001075679371208587	3.144972	1000000	4	786243
5	3.652117052462917E-4	3.14274	1000000	4	785685
6-------------------
6	1.882314085281038E-4	3.142184	1000000	4	785546
6	3.544266315987283E-5	3.141704	1000000	3	785426
6	0.0012004568465925456	3.145364	1000000	3	786341
6	3.325235652685685E-4	3.140548	1000000	4	785137
6	2.4976299486080615E-4	3.140808	1000000	3	785202
6	2.2897507395966976E-4	3.142312	1000000	6	785578
6	2.531666253096267E-4	3.142388	1000000	3	785597
6	1.2074971265717872E-4	3.141972	1000000	4	785493
6	3.671590270464461E-5	3.141708	1000000	4	785427
6	6.567835609906882E-4	3.143656	1000000	3	785914
7-------------------
7	2.773581766595837E-4	3.142464	1000000	3	785616
7	8.290869877152837E-4	3.138988	1000000	3	784747
7	8.382576585992808E-5	3.141856	1000000	4	785464
7	3.0960525346324195E-4	3.14062	1000000	4	785155
7	0.0010209300707849556	3.1448	1000000	3	786200
7	6.521066909970959E-4	3.139544	1000000	3	784886
7	0.0012437469911136551	3.1455	1000000	3	786375
7	1.5512718036502713E-4	3.14208	1000000	3	785520
7	5.714765114933824E-4	3.143388	1000000	3	785847
7	1.5554326855038054E-4	3.141104	1000000	3	785276
8-------------------
8	7.344511732195048E-4	3.1439	1000000	3	785975
8	7.981131504562559E-4	3.1441	1000000	2	786025
8	2.1920524578713168E-4	3.140904	1000000	3	785226
8	5.1994777241481845E-5	3.141756	1000000	3	785439
8	1.6785957581232083E-4	3.14212	1000000	3	785530
8	1.4876098264130964E-4	3.14206	1000000	3	785515
8	5.192736901592945E-4	3.143224	1000000	2	785806
8	4.2887368248304287E-4	3.14294	1000000	3	785735
8	4.7767287336831013E-4	3.140092	1000000	3	785023
8	8.698306531467084E-4	3.13886	1000000	3	784715
9-------------------
9	1.5070830444231213E-5	3.14164	1000000	4	785410
9	2.353412716833873E-4	3.142332	1000000	2	785583
9	9.27384426730478E-5	3.141884	1000000	4	785471
9	2.051996107950662E-4	3.140948	1000000	6	785237
9	9.700004889954981E-4	3.14464	1000000	3	786160
9	3.3312272255824035E-5	3.141488	1000000	3	785372
9	1.4621450355190743E-4	3.142052	1000000	2	785513
9	9.315453085825984E-5	3.1413	1000000	3	785325
9	9.52591223554612E-4	3.1386	1000000	3	784650
9	2.5825958348857245E-4	3.142404	1000000	4	785601
10-------------------
10	1.5640041990979891E-4	3.142084	1000000	2	785521
10	2.446700366818604E-4	3.140824	1000000	3	785206
10	7.19588386868021E-4	3.139332	1000000	3	784833
10	8.138081131784465E-4	3.139036	1000000	4	784759
10	3.72851142514781E-4	3.142764	1000000	2	785691
10	3.76670861148955E-4	3.142776	1000000	3	785694
10	1.415376335583151E-4	3.141148	1000000	2	785287
10	6.177292232892475E-4	3.139652	1000000	4	784913
10	2.633525416675182E-4	3.14242	1000000	3	785605
10	4.241968124894505E-4	3.14026	1000000	2	785065
11-------------------
11	1.2456943129135267E-4	3.141984	1000000	3	785496
11	3.944962147751944E-4	3.142832	1000000	3	785708
11	2.624953903080998E-4	3.140768	1000000	2	785192
11	3.2361088845544875E-4	3.140576	1000000	3	785144
11	6.457404932733783E-4	3.139564	1000000	2	784891
11	2.6844549984646394E-4	3.142436	1000000	3	785609
11	7.94293431822082E-4	3.144088	1000000	2	786022
11	5.044109038078107E-4	3.140008	1000000	3	785002
11	6.574241816323539E-6	3.141572	1000000	3	785393
11	6.854689132309085E-5	3.141808	1000000	2	785452
12-------------------
12	9.12072090586709E-6	3.141564	1000000	3	785391
12	4.403328383857061E-4	3.142976	1000000	2	785744
12	5.617066833208443E-4	3.139828	1000000	3	784957
12	6.033075001118286E-4	3.143488	1000000	2	785872
12	2.567283498733474E-5	3.141512	1000000	4	785378
12	1.1565675447823297E-4	3.141956	1000000	3	785489
12	1.856849294387016E-4	3.142176	1000000	3	785544
12	0.0010502145803138582	3.144892	1000000	2	786223
12	9.401168221767822E-5	3.141888	1000000	3	785472
12	7.278269814261822E-5	3.141364	1000000	4	785341
13-------------------
13	1.634406998886163E-5	3.141644	1000000	3	785411
13	3.4169423615242417E-5	3.1417	1000000	3	785425
13	8.382576585992808E-5	3.141856	1000000	3	785464
13	4.027762726921346E-6	3.14158	1000000	3	785395
13	2.1369619942283253E-4	3.142264	1000000	3	785566
13	1.856849294387016E-4	3.142176	1000000	3	785544
13	4.2632720339364063E-4	3.142932	1000000	3	785733
13	7.128061009590914E-4	3.143832	1000000	3	785958
13	1.2584267083612445E-4	3.141988	1000000	3	785497
13	3.053694466437146E-4	3.142552	1000000	3	785638
14-------------------
14	0.0011609864207057514	3.14524	1000000	3	786310
14	1.8355453853451147E-4	3.141016	1000000	3	785254
14	4.899891806303917E-4	3.143132	1000000	3	785783
14	5.241086542683524E-5	3.141428	1000000	3	785357
14	6.516906028117425E-4	3.14364	1000000	3	785910
14	3.0409620709908415E-4	3.142548	1000000	3	785637
14	3.7794410069372675E-4	3.14278	1000000	3	785695
14	3.117356443674321E-4	3.142572	1000000	3	785643
14	9.152511885718667E-4	3.144468	1000000	4	786117
14	1.0674407766511325E-4	3.141928	1000000	3	785482
15-------------------
15	2.4339679713708862E-4	3.140828	1000000	3	785207
15	5.867553860302196E-4	3.143436	1000000	5	785859
15	8.678833313468367E-5	3.14132	1000000	3	785330
15	2.0987648078865857E-4	3.142252	1000000	3	785563
15	1.2498551947670607E-4	3.1412	1000000	3	785300
15	3.56299028433172E-4	3.142712	1000000	4	785678
15	5.956680628433393E-4	3.143464	1000000	4	785866
15	2.5189338576485495E-4	3.142384	1000000	3	785596
15	8.405461436178056E-4	3.138952	1000000	3	784738
15	5.791159487618716E-4	3.143412	1000000	4	785853
16-------------------
16	3.847263866026563E-4	3.140384	1000000	3	785096
16	3.0664268618848633E-4	3.142556	1000000	3	785639
16	8.637224494933027E-5	3.141864	1000000	3	785466
16	4.123215684015752E-4	3.142888	1000000	3	785722
16	5.655264019550182E-4	3.139816	1000000	3	784954
16	9.653236190019057E-4	3.13856	1000000	3	784640
16	7.66282161837951E-4	3.144	1000000	3	786000
16	1.0334044721615133E-4	3.141268	1000000	3	785317
16	3.032390557396658E-4	3.14064	1000000	3	785160
16	2.663151089422738E-4	3.140756	1000000	2	785189
