NbProcess	Error	Estimation	Ntot	Time	Total
1-------------------
1	5.254227024578318E-5	3.14175772	100000000	1658	78543943
1	9.591819537383173E-6	3.14156252	100000000	1665	78539063
1	1.002880184704807E-5	3.14162416	100000000	1666	78540604
1	4.9741143247285273E-5	3.14174892	100000000	1676	78543723
1	4.934643898841309E-5	3.14174768	100000000	1690	78543692
1	4.961381929287877E-5	3.14174852	100000000	1680	78543713
1	4.757590131791869E-6	3.1416076	100000000	1687	78540190
1	3.0167370580216545E-5	3.14149788	100000000	1687	78537447
1	2.5991144873563025E-5	3.141511	100000000	1705	78537775
2-------------------
2	8.341424834114448E-5	3.1413306	100000000	991	78533265
2	3.276551395428251E-6	3.14158236	100000000	873	78539559
2	1.2829928845404617E-5	3.14163296	100000000	831	78540824
2	3.728886049982725E-5	3.1417098	100000000	838	78542745
2	4.951196012921222E-5	3.1417482	100000000	834	78543705
2	3.146607491586962E-5	3.1414938	100000000	846	78537345
2	5.152294390664052E-6	3.14160884	100000000	843	78540221
2	1.939649873523905E-6	3.14158656	100000000	833	78539664
2	4.6227002103828264E-5	3.14173788	100000000	838	78543447
2	1.0471962678898974E-4	3.14192164	100000000	833	78548041
3-------------------
3	7.404455450126836E-5	3.1418252714182526	99999999	725	78545631
3	5.82437901230922E-6	3.14161095141611	99999999	587	78540273
3	5.960601791961159E-5	3.141779911417799	99999999	573	78544497
3	4.954880934210802E-5	3.14143699141437	99999999	569	78535924
3	5.688128526661685E-5	3.1417713514177135	99999999	580	78544283
3	9.318272897655786E-5	3.141299911412999	99999999	565	78532497
3	3.4015286740964007E-5	3.141485791414858	99999999	565	78537144
3	9.314439326145947E-6	3.141563391415634	99999999	572	78539084
3	5.930182435227171E-5	3.1414063514140635	99999999	571	78535158
3	4.563996390062266E-5	3.141449271414493	99999999	568	78536231
4-------------------
4	6.875926118125248E-5	3.14137664	100000000	572	78534416
4	2.245153893922471E-5	3.14152212	100000000	455	78538053
4	1.5024659204424304E-4	3.14112064	100000000	436	78528016
4	6.15017957762654E-5	3.14139944	100000000	443	78534986
4	8.577308765965838E-6	3.1416196	100000000	441	78540490
4	5.6565707207148906E-5	3.14177036	100000000	436	78544259
4	1.4722974902580187E-5	3.1415464	100000000	435	78538660
4	7.969638887049572E-5	3.14134228	100000000	429	78533557
4	5.494461212086746E-5	3.14142004	100000000	430	78535501
4	1.765142585548459E-5	3.1415372	100000000	425	78538430
5-------------------
