NbProcess	Error	Estimation	Ntot	Time	Total
7	5.661481787520645E-5	3.141770514285714	10000000	186	54980984
7	1.1594443449894141E-5	3.1415562285714285	10000000	182	54977234
7	5.3249827649768474E-5	3.1417599428571426	10000000	188	54980799
7	4.0515170251779764E-5	3.141465371428571	10000000	196	54975644
7	8.720559906021093E-6	3.141565257142857	10000000	194	54977392
8-------------------
8	5.049872077646335E-5	3.1417513	10000000	194	62835026
8	4.3257170865688734E-5	3.14172855	10000000	187	62834571
8	8.993396951319234E-6	3.1415644	10000000	197	62831288
8	4.0551536833172396E-5	3.14172005	10000000	210	62834401
8	3.840523043476978E-5	3.141472	10000000	200	62829440
8	1.2476604871767556E-5	3.14163185	10000000	202	62832637
8	6.627326097014038E-5	3.14138445	10000000	207	62827689
8	4.593097390963878E-5	3.14173695	10000000	190	62834739
8	3.7195652867271935E-5	3.1414758	10000000	224	62829516
8	1.706026723280459E-5	3.14164625	10000000	193	62832925
9-------------------
9	1.571502165305697E-4	3.1420863555555556	10000000	215	70696943
9	6.549293766203313E-7	3.1415947111111113	10000000	191	70685881
9	1.912272488498294E-5	3.141532577777778	10000000	199	70684483
9	4.518169423389137E-5	3.141450711111111	10000000	211	70682641
9	4.4530927355483876E-5	3.1414527555555556	10000000	249	70682687
9	7.739465471569847E-5	3.141349511111111	10000000	226	70680364
9	6.615603040013837E-5	3.141800488888889	10000000	225	70690511
9	4.5218313442218896E-5	3.141734711111111	10000000	217	70689031
9	6.192604569041898E-5	3.1417872	10000000	236	70690212
9	1.2006730540494638E-5	3.1415549333333335	10000000	205	70684986
10-------------------
10	3.132601856595179E-5	3.14149424	10000000	204	78537356
10	9.910129423470096E-6	3.14156152	10000000	275	78539038
10	6.973026939595808E-6	3.14161456	10000000	249	78540364
10	7.866506483916696E-5	3.1413455200000002	10000000	207	78533638
10	5.6705763557066736E-5	3.1417708	10000000	207	78544270
10	7.341531704261445E-7	3.14159496	10000000	222	78539874
10	3.747650026944333E-6	3.1415808800000002	10000000	201	78539522
10	5.821683775074009E-5	3.14140976	10000000	196	78535244
10	7.220974034743558E-5	3.1413658	10000000	226	78534145
10	2.563463780094211E-5	3.1415121200000002	10000000	246	78537803
11-------------------
11	3.102044107523484E-5	3.1414952	10000000	212	86391118
11	4.952932248672767E-5	3.1417482545454547	10000000	250	86398077
11	5.74343741760019E-5	3.1414122181818183	10000000	205	86388836
11	6.838423426089782E-5	3.1413778181818177	10000000	292	86387890
11	4.3093066940334076E-5	3.1414572727272727	10000000	277	86390075
11	5.9645181021801724E-5	3.141405272727273	10000000	208	86388645
11	5.897444492763533E-5	3.1417779272727273	10000000	269	86398893
11	1.3623358932256106E-5	3.1415498545454543	10000000	311	86392621
11	5.577977116090763E-5	3.141767890909091	10000000	220	86398617
11	8.512154682154074E-5	3.1413252363636364	10000000	223	86386444
12-------------------
12	6.0984011694729594E-5	3.1414010666666665	10000000	253	94242032
12	5.2843603604615904E-5	3.1417586666666666	10000000	208	94252760
