NbProcess	Error	Estimation	Ntot	Time	Total
10	4.8374696070099544E-5	3.1414406799999997	100000000	261	78536017
10	1.1346270159676889E-4	3.1412362000000003	100000000	307	78530905
10	4.15843284339219E-7	3.1415939600000002	100000000	377	78539849
10	7.0453404478396206E-6	3.14157052	100000000	283	78539263
10	6.743509205471812E-5	3.1413808	100000000	244	78534520
10	1.2634862049324105E-5	3.14155296	100000000	284	78538824
11-------------------
11	3.969255124080132E-5	3.1417173514171735	99999999	476	78542933
11	5.163678368814476E-6	3.141576431415764	99999999	393	78539410
11	2.0849989716659867E-5	3.141527151415272	99999999	234	78538178
11	1.5781112351643675E-5	3.1416422314164225	99999999	238	78541055
11	3.349187459596813E-5	3.1416978714169788	99999999	211	78542446
11	8.918337283972352E-5	3.1418728314187288	99999999	350	78546820
11	1.0814190985037796E-4	3.1419323914193242	99999999	264	78548309
11	7.963546008493484E-5	3.141342471413425	99999999	246	78533561
11	1.1948661283509005E-5	3.1416301914163016	99999999	318	78540754
11	2.5406803405987283E-5	3.1416724714167246	99999999	279	78541811
12-------------------
12	5.1067117230179805E-5	3.1417530856701235	99999996	496	78543824
12	1.1209349105034321E-4	3.141944805677792	99999996	272	78548617
12	3.739252397279856E-5	3.1417101256684052	99999996	280	78542750
12	8.208323378055807E-5	3.141850525674021	99999996	297	78546260
12	2.770317064970085E-5	3.1416796856671874	99999996	289	78541989
12	1.0039746507012006E-4	3.14127724565109	99999996	383	78531928
12	4.016049979922386E-5	3.1414664856586594	99999996	309	78536659
12	6.1013406150540805E-6	3.14157348566294	99999996	265	78539334
12	4.115086846021367E-6	3.1415797256631888	99999996	210	78539490
12	1.1496332604453445E-4	3.1412314856492594	99999996	190	78530784
13-------------------
13	6.331453640804909E-6	3.1415727627415486	99999991	472	78539312
13	1.112845987591053E-4	3.141243042711874	99999991	313	78531069
13	2.253979450397739E-5	3.141521842736966	99999991	240	78538039
13	5.871253322563341E-5	3.141408202726738	99999991	256	78535198
13	7.57866770570824E-5	3.1413545627219106	99999991	267	78533857
13	4.0276022958417325E-5	3.141466122731951	99999991	254	78536646
13	2.106283649927871E-5	3.141526482737383	99999991	247	78538155
13	6.976425346850795E-5	3.1413734827236133	99999991	226	78534330
13	1.2698364375856908E-4	3.141193722707435	99999991	226	78529836
13	2.581004656616833E-7	3.1415918427432663	99999991	224	78539789
14-------------------
14	9.956439255042561E-5	3.1412798628255976	99999998	422	78531995
14	8.76283008218449E-6	3.141620182832404	99999998	350	78540503
14	5.61528068848262E-5	3.141769062835381	99999998	265	78544225
14	2.273711688469604E-5	3.1415212228304243	99999998	252	78538029
14	4.4477200026219175E-5	3.1417323828346477	99999998	285	78543308
14	4.638117570333547E-5	3.1414469428289387	99999998	314	78536172
14	5.3770245860189E-7	3.141594342831887	99999998	311	78539857
14	6.032903267516365E-5	3.1417821828356436	99999998	333	78544553
14	5.901171223956931E-5	3.1414072628281455	99999998	268	78535180
14	1.2551301499124826E-4	3.1411983428239667	99999998	287	78529957
15-------------------
15	4.8287433294145626E-5	3.1414409541440955	99999990	464	78536016
15	2.222421720713578E-5	3.1415228341522834	99999990	260	78538063
15	5.198019088043249E-5	3.1417559541755953	99999990	227	78543891
15	8.768183128509396E-5	3.1418681141868117	99999990	283	78546695
15	6.319743239132835E-5	3.1417911941791195	99999990	235	78544772
15	8.651482302874397E-6	3.1415654741565477	99999990	234	78539129
15	6.374492545033523E-5	3.1417929141792915	99999990	261	78544815
15	3.8381628645453026E-5	3.1414720741472077	99999990	249	78536794
15	2.958354251155774E-5	3.1414997141499716	99999990	256	78537485
15	1.0060521395636278E-4	3.1419087141908713	99999990	243	78547710
16-------------------
16	1.833897520970376E-5	3.14153504	100000000	571	78538376
16	1.6250862356306317E-5	3.1415416	100000000	375	78538540
16	3.5362187922828846E-5	3.14148156	100000000	283	78537039
16	4.290384689205167E-5	3.14172744	100000000	225	78543186
16	2.1411563376926076E-5	3.14165992	100000000	280	78541498
16	4.409734590282199E-6	3.1415788	100000000	284	78539470
16	6.374604353673228E-6	3.14161268	100000000	258	78540317
16	2.680601818218869E-5	3.14150844	100000000	293	78537711
16	1.113652025087936E-5	3.14162764	100000000	222	78540691
16	4.136322704295557E-5	3.1417226	100000000	222	78543065
