NbProcess	Error	Estimation	Ntot	Time	Total
1-------------------
1	3.579883561632972E-4	3.140468	1000000	21	785117
1	1.3899115446877153E-4	3.141156	1000000	18	785289
1	5.600173555908605E-4	3.143352	1000000	18	785838
1	1.3007847765565182E-4	3.141184	1000000	18	785296
1	3.643545538868733E-4	3.140448	1000000	17	785112
1	4.670708688252066E-4	3.14306	1000000	18	785765
1	9.146520312827602E-5	3.14188	1000000	18	785470
1	2.968728580159483E-4	3.14066	1000000	17	785165
1	7.33177933674733E-4	3.143896	1000000	18	785974
2-------------------
2	7.908898013732614E-4	3.139108	1000000	166	784777
2	4.763996338235384E-4	3.140096	1000000	18	785024
2	7.278269814261822E-5	3.141364	1000000	10	785341
2	1.398483058281899E-4	3.142032	1000000	9	785508
2	0.0012361075538451659	3.145476	1000000	9	786369
2	5.905751046643936E-4	3.143448	1000000	9	785862
2	3.1555536300160607E-4	3.142584	1000000	10	785646
2	5.50247527418181E-4	3.139864	1000000	10	784966
2	4.222494906894375E-5	3.14146	1000000	10	785365
2	1.8695816898347338E-4	3.14218	1000000	10	785545
3-------------------
3	8.446399464368721E-4	3.1389391389391386	999999	140	784734
3	4.2829019895864243E-4	3.14024714024714	999999	19	785061
3	6.421946563785401E-4	3.1395751395751397	999999	6	784893
3	4.257437173226761E-4	3.14025514025514	999999	7	785063
3	1.2251124060984427E-5	3.1416311416311413	999999	7	785407
3	6.752989176459607E-4	3.1394711394711394	999999	6	784867
3	2.22335859027074E-4	3.142291142291142	999999	6	785572
3	3.5189574988007727E-4	3.1404871404871404	999999	6	785121
3	1.051977037733306E-4	3.141923141923142	999999	7	785480
3	7.0840317891324E-4	3.1393671393671396	999999	7	784841
4-------------------
4	3.8049057978312893E-4	3.142788	1000000	159	785697
4	3.015497280095406E-4	3.14254	1000000	27	785635
4	4.326934011173582E-4	3.142952	1000000	8	785738
4	4.314201615725864E-4	3.142948	1000000	6	785737
4	7.484568082115703E-4	3.143944	1000000	6	785986
4	6.622926073549874E-4	3.139512	1000000	5	784878
4	1.11837035844059E-4	3.141944	1000000	5	785486
4	3.478024398054057E-4	3.1405	1000000	5	785125
4	4.5730104065252715E-4	3.140156	1000000	5	785039
4	3.032390557396658E-4	3.14064	1000000	6	785160
5-------------------
5	3.588455075225742E-4	3.1427199999999997	1000000	173	785680
5	5.438813296946048E-4	3.139884	1000000	8	784971
5	1.5427002900560876E-4	3.141108	1000000	11	785277
5	0.0010124334821571893	3.1384119999999998	1000000	4	784603
5	3.843102984174443E-4	3.1428000000000003	1000000	5	785700
5	5.336954133367133E-4	3.139916	1000000	5	784979
5	2.2897507395966976E-4	3.142312	1000000	5	785578
5	4.3183624975779843E-4	3.1402360000000002	1000000	5	785059
5	0.0012373807933899377	3.14548	1000000	4	786370
5	5.116342528908052E-4	3.1431999999999998	1000000	4	785800
6-------------------
6	3.6157371427268886E-4	3.1427285709142834	999996	150	785679
6	3.307659774269053E-5	3.1416965667862673	999996	17	785421
6	8.797842818222232E-4	3.1443565774263096	999996	4	786086
6	1.3244520516013798E-4	3.141176564706259	999996	4	785291
6	1.0952680168133047E-4	3.14124856499426	999996	5	785309
6	6.429607792075963E-4	3.143612574450298	999996	4	785900
6	5.666216266205701E-4	3.139812559250237	999996	5	784950
6	7.614280561905753E-4	3.1392005568022276	999996	4	784797
6	8.518284254684708E-4	3.1389165556662224	999996	4	784726
6	2.431619629653754E-4	3.1423565694262776	999996	4	785586
7-------------------
7	1.408484466765762E-4	3.142035142035142	999999	181	785508
7	6.94397529915708E-4	3.139411139411139	999999	9	784852
7	4.7953050425825753E-4	3.143099143099143	999999	8	785774
7	5.021381664012413E-4	3.14001514001514	999999	11	785003
7	1.576017393436225E-5	3.1415431415431416	999999	6	785385
7	0.0010356260691332143	3.138339138339138	999999	9	784584
7	2.4780067538673705E-4	3.1423711423711427	999999	5	785592
7	4.41022607138474E-4	3.14020714020714	999999	4	785051
7	7.305601074332146E-5	3.1413631413631413	999999	5	785340
7	9.757837506882888E-4	3.1385271385271385	999999	5	784631
8-------------------
8	2.353412716833873E-4	3.142332	1000000	198	785583
8	4.861694619962178E-4	3.14312	1000000	13	785780
8	9.655816130722176E-5	3.141896	1000000	5	785474
8	1.1607284266358637E-4	3.141228	1000000	6	785307
8	0.001133391238906974	3.138032	1000000	4	784508
8	3.2956099799381287E-4	3.142628	1000000	9	785657
8	5.956680628433393E-4	3.143464	1000000	5	785866
8	3.840523043476978E-5	3.141472	1000000	4	785368
8	4.203770938552765E-4	3.140272	1000000	4	785068
8	6.58472888720672E-4	3.139524	1000000	4	784881
9-------------------
9	5.533784717008564E-4	3.1433311433311433	999999	146	785832
9	2.3506826720690553E-4	3.1423311423311424	999999	13	785582
9	6.514180146849939E-4	3.1436391436391435	999999	14	785909
9	2.0651975172605515E-6	3.1415991415991416	999999	6	785399
9	8.026229994435694E-4	3.139071139071139	999999	5	784767
9	1.9910685172294692E-4	3.140967140967141	999999	4	785241
9	3.009661171610338E-4	3.1406471406471406	999999	3	785161
9	5.426807105428715E-5	3.1417631417631418	999999	4	785440
9	1.5072370063986978E-4	3.141119141119141	999999	5	785279
9	8.06954556512204E-5	3.141339141339141	999999	4	785334
10-------------------
10	1.2880523811088004E-4	3.141188	1000000	147	785297
10	2.951835302859644E-4	3.14252	1000000	19	785630
10	0.001027712356693885	3.138364	1000000	6	784591
10	2.6122215076332806E-4	3.140772	1000000	5	785193
10	7.293582150405591E-4	3.143884	1000000	5	785971
10	5.273292156129958E-4	3.139936	1000000	5	784984
10	7.023621905307467E-5	3.141372	1000000	4	785343
10	2.3575735986874067E-4	3.1408519999999998	1000000	5	785213
10	3.01965816194894E-4	3.140644	1000000	4	785161
10	8.757807626850725E-4	3.144344	1000000	4	786086
11-------------------
11	8.946070109183626E-4	3.144403144403144	999999	173	786100
11	8.370005015288318E-4	3.138963138963139	999999	12	784740
11	3.888197336014474E-4	3.14037114037114	999999	4	785092
11	1.1125323528253337E-4	3.1412431412431414	999999	6	785310
11	3.633549172417843E-4	3.1404511404511406	999999	6	785112
11	8.324193728704534E-5	3.1413311413311416	999999	5	785332
11	8.960814137710246E-5	3.141311141311141	999999	5	785327
11	2.3221111299036757E-4	3.1408631408631407	999999	5	785215
