NbProcess	Error	Estimation	Ntot	Time	Total
9-------------------
9	1.3908101593954521E-5	3.14154896	100000000	225	78538724
9	5.976153846437764E-5	3.1417804	100000000	226	78544510
9	5.9719260413584924E-5	3.14140504	100000000	209	78535126
9	4.4431734345777805E-5	3.14173224	100000000	208	78543306
9	2.3716126952885244E-5	3.14166716	100000000	208	78541679
9	6.225300710761715E-5	3.14139708	100000000	209	78534927
9	8.573154431247363E-5	3.14132332	100000000	208	78533083
9	9.44311165649546E-6	3.14162232	100000000	207	78540558
9	9.337906332178137E-7	3.14158972	100000000	214	78539743
9	1.0330298473364938E-5	3.1415602	100000000	211	78539005
10-------------------
10	6.814810619967722E-5	3.14137856	100000000	194	78534464
10	9.595900401783257E-6	3.1416228	100000000	188	78540570
10	2.4896158865101704E-5	3.14151444	100000000	202	78537861
10	1.1251111809915887E-5	3.141628	100000000	191	78540700
10	1.5181341138726297E-5	3.14154496	100000000	194	78538624
10	2.574922935997864E-5	3.14151176	100000000	207	78537794
10	6.056294467444944E-6	3.14161168	100000000	196	78540292
10	1.7511369505566765E-5	3.14153764	100000000	188	78538441
10	6.16800493124345E-5	3.14139888	100000000	188	78534972
10	5.623466492540929E-5	3.14176932	100000000	190	78544233
11-------------------
11	1.2255363194619905E-4	3.14120764	100000000	194	78530191
11	2.7726831518880998E-5	3.14167976	100000000	176	78541994
11	4.0022244656509784E-5	3.14146692	100000000	178	78536673
11	1.236358855592904E-4	3.14120424	100000000	175	78530106
11	6.663703200600386E-5	3.141802	100000000	186	78545050
11	5.387509090328744E-5	3.1414234	100000000	186	78535585
11	2.272300010809048E-5	3.14166404	100000000	174	78541601
11	4.069706161521762E-5	3.1414648	100000000	186	78536620
11	8.007836073385656E-5	3.14134108	100000000	187	78533527
11	5.008083705999477E-5	3.14143532	100000000	175	78535883
12-------------------
12	3.480269722620007E-6	3.14158172	100000000	175	78539543
12	5.0886324133901235E-6	3.14160864	100000000	175	78540216
12	3.2004916389201075E-5	3.1416932	100000000	173	78542330
12	7.444199041515093E-5	3.14182652	100000000	185	78545663
12	5.75071697672799E-6	3.14161072	100000000	201	78540268
12	9.977872265285469E-6	3.141624	100000000	180	78540600
12	4.0459226966174675E-5	3.14171976	100000000	218	78542994
12	4.7131002180609154E-5	3.14174072	100000000	173	78543518
12	5.192703439980783E-5	3.14142952	100000000	178	78535738
12	5.467723181640177E-5	3.14142088	100000000	228	78535522
13-------------------
13	3.0706212053548E-5	3.14168912	100000000	207	78542228
13	9.3014474508342E-5	3.14130044	100000000	203	78532511
13	2.8664947917513074E-5	3.1415026	100000000	216	78537565
13	1.000172920045161E-4	3.14127844	100000000	193	78531961
13	8.422912164977016E-5	3.14132804	100000000	189	78533201
13	3.722185236063033E-6	3.14158096	100000000	215	78539524
13	1.0163838709065618E-4	3.14191196	100000000	179	78547799
13	8.922022066504933E-5	3.14131236	100000000	191	78532809
13	2.8427113268470135E-5	3.14168196	100000000	206	78542049
13	2.877088794557972E-5	3.14168304	100000000	187	78542076
14-------------------
14	3.3697590279835654E-6	3.14160324	100000000	181	78540081
14	2.1055056304446522E-5	3.1416588	100000000	207	78541470
14	2.8079257726960463E-5	3.14150444	100000000	201	78537611
14	2.8181116890485664E-5	3.14150412	100000000	184	78537603
14	5.131587941837392E-5	3.14143144	100000000	193	78535786
14	2.512607668565186E-6	3.14158476	100000000	227	78539619
14	1.697734359939521E-6	3.14158732	100000000	197	78539683
14	6.805897943166335E-5	3.14137884	100000000	198	78534471
14	2.878362034094969E-5	3.14168308	100000000	185	78542077
14	9.821337271535439E-5	3.1419012	100000000	203	78547530
15-------------------
15	3.0129173393965275E-5	3.141498	100000000	223	78537450
15	6.595813418275458E-5	3.14138544	100000000	195	78534636
15	7.087618498632335E-6	3.14161492	100000000	219	78540373
15	3.619387449136593E-5	3.14170636	100000000	185	78542659
15	7.436151517796558E-5	3.14135904	100000000	189	78533976
15	5.875567922407155E-5	3.14177724	100000000	189	78544431
15	3.7836353503987227E-5	3.14171152	100000000	192	78542788
15	2.6933342136595186E-5	3.14150804	100000000	207	78537701
15	7.720157406547458E-6	3.1415684	100000000	190	78539210
15	3.413122642884979E-5	3.14169988	100000000	191	78542497
16-------------------
16	9.617618944386092E-5	3.1418948	100000000	191	78547370
16	3.7348441612559735E-5	3.14147532	100000000	191	78536883
16	6.117075349452579E-5	3.14140048	100000000	203	78535012
16	9.694878470169386E-5	3.14128808	100000000	198	78532202
16	3.554452232353939E-5	3.14170432	100000000	189	78542608
16	3.08335360079545E-5	3.14168952	100000000	184	78542238
16	1.8631820304909382E-5	3.14153412	100000000	183	78538353
16	8.968266776559553E-5	3.1418744	100000000	186	78546860
16	3.551905753265809E-5	3.14170424	100000000	197	78542606
16	1.2371562609258506E-5	3.14163152	100000000	187	78540788
