NbProcess	Error	Estimation	Ntot	Time	Total
6	7.717912082021088E-4	3.139168	1000000	361	784792
6	7.170419077786187E-4	3.13934	1000000	367	784835
6	6.158153630970143E-6	3.141612	1000000	375	785403
7-------------------
7	1.0037787994139574E-4	3.141908	1000000	359	785477
7	4.534813220183532E-4	3.140168	1000000	372	785042
7	4.441525570198801E-4	3.142988	1000000	359	785747
7	3.162294452569887E-5	3.141692	1000000	344	785423
7	4.314201615725864E-4	3.142948	1000000	368	785737
7	2.5825958348857245E-4	3.142404	1000000	376	785601
7	4.076446984078415E-4	3.140312	1000000	374	785078
7	4.814925920024841E-4	3.14008	1000000	341	785020
7	1.4621450355190743E-4	3.142052	1000000	378	785513
7	2.0265313170552267E-4	3.140956	1000000	367	785239
8-------------------
8	8.515892113351156E-4	3.144268	1000000	395	786067
8	5.396455228750775E-4	3.143288	1000000	415	785822
8	5.103610133461747E-4	3.143196	1000000	359	785799
8	1.2524351354687663E-5	3.141632	1000000	365	785408
8	3.308342375384433E-4	3.142632	1000000	306	785658
8	6.852109191601726E-4	3.13944	1000000	368	784860
8	2.370305994133711E-4	3.140848	1000000	368	785212
8	6.797018727958733E-4	3.143728	1000000	412	785932
8	3.0027648846491016E-4	3.142536	1000000	367	785634
8	7.382708918536788E-4	3.143912	1000000	377	785978
9-------------------
9	1.882314085281038E-4	3.142184	1000000	405	785546
9	4.186877661251514E-4	3.142908	1000000	383	785727
9	6.896297950830289E-5	3.141376	1000000	380	785344
9	7.013469450564281E-4	3.143796	1000000	374	785949
9	3.798914224941639E-5	3.141712	1000000	375	785428
9	1.958708457965931E-4	3.142208	1000000	376	785552
9	7.335940218600864E-4	3.139288	1000000	390	784822
9	1.3899115446877153E-4	3.141156	1000000	418	785289
9	7.484568082115703E-4	3.143944	1000000	370	785986
9	2.773581766595837E-4	3.142464	1000000	392	785616
10-------------------
10	3.9363906341577604E-4	3.140356	1000000	411	785089
10	2.1878915760177828E-4	3.14228	1000000	388	785570
10	1.988334130713487E-4	3.140968	1000000	394	785242
10	1.69548903542446E-4	3.14106	1000000	390	785265
10	4.110483288568034E-4	3.142884	1000000	426	785721
10	1.8992073625822897E-4	3.140996	1000000	411	785249
10	1.720953826318482E-4	3.141052	1000000	423	785263
10	0.0011499433529884417	3.13798	1000000	443	784495
10	1.8313845034915807E-4	3.142168	1000000	380	785542
10	1.6700242445290246E-4	3.141068	1000000	297	785267
